id,latitude,longitude,location,vehicle_number,vehicle_type,description,violation_type,offence_code,created_datetime,closed_datetime,modified_datetime,device_id,created_by_id,center_code,police_station,data_sent_to_scita,junction_name,action_taken_timestamp,data_sent_to_scita_timestamp,updated_vehicle_number,updated_vehicle_type,validation_status,validation_timestamp
FKID100168,12.9815656,77.6083325,"Dispensary Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL68484,PASSENGER AUTO,,"[""NO PARKING""]",[113],2024-04-08 04:53:46+00:00,,2024-04-08 05:07:15.413282+00,FKDEV00658,FKUSR01236,16.0,Shivajinagar,False,BTP051 - Safina Plaza Junction,,,,,,
FKID100170,12.9814843,77.6083699,"Dispensary Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL85327,CAR,,"[""WRONG PARKING""]",[112],2024-04-08 04:55:46+00:00,,2024-04-08 05:07:16.64163+00,FKDEV00658,FKUSR01236,16.0,Shivajinagar,False,BTP051 - Safina Plaza Junction,,,,,,
FKID100173,12.9814843,77.6083699,"Dispensary Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL85330,PASSENGER AUTO,,"[""NO PARKING""]",[113],2024-04-08 04:55:46+00:00,,2024-04-08 05:07:19.814461+00,FKDEV00658,FKUSR01236,16.0,Shivajinagar,False,BTP051 - Safina Plaza Junction,,,,,,
FKID100175,12.9814843,77.6083699,"Dispensary Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL85332,PASSENGER AUTO,,"[""NO PARKING"",""DOUBLE PARKING""]","[113,109]",2024-04-08 04:55:46+00:00,,2024-04-08 05:07:20.376013+00,FKDEV00658,FKUSR01236,16.0,Shivajinagar,False,BTP051 - Safina Plaza Junction,,,,,,
FKID100176,12.9814843,77.6083699,"Dispensary Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL85333,CAR,,"[""WRONG PARKING"",""DOUBLE PARKING""]","[112,109]",2024-04-08 04:56:46+00:00,,2024-04-08 05:07:22.586418+00,FKDEV00658,FKUSR01236,16.0,Shivajinagar,False,BTP051 - Safina Plaza Junction,,,,,,
FKID100177,12.9778506,77.5754648,"Subedar Chatram Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL85334,SCOOTER,,"[""WRONG PARKING""]",[112],2024-04-08 05:06:46+00:00,,2024-04-08 05:07:48.625785+00,FKDEV00599,FKUSR00299,3.0,Upparpet,False,BTP045 - Danvanthri Road Junction,,,,,,
FKID100180,12.9778506,77.5754648,"Subedar Chatram Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL85337,SCOOTER,,"[""WRONG PARKING""]",[112],2024-04-08 04:49:46+00:00,,2024-04-08 05:07:46.368021+00,FKDEV00599,FKUSR00299,3.0,Upparpet,False,BTP045 - Danvanthri Road Junction,,,,,,
FKID100182,12.9774041,77.5756278,"Subedar Chatram Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL85339,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-04-08 04:50:46+00:00,,2024-04-08 05:07:47.152269+00,FKDEV00599,FKUSR00299,3.0,Upparpet,False,BTP040 - Elite Junction,,,,,,
FKID100220,12.9813302,77.6089826,"Dispensary Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL85368,PASSENGER AUTO,,"[""NO PARKING""]",[113],2024-04-08 04:54:46+00:00,,2024-04-08 05:08:13.066511+00,FKDEV00658,FKUSR01236,16.0,Shivajinagar,False,BTP051 - Safina Plaza Junction,,,,,,
FKID100223,12.9813302,77.6089826,"Dispensary Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL85371,CAR,,"[""WRONG PARKING""]",[112],2024-04-08 04:55:46+00:00,,2024-04-08 05:08:13.632988+00,FKDEV00658,FKUSR01236,16.0,Shivajinagar,False,BTP051 - Safina Plaza Junction,,,,,,
FKID100230,12.9811924,77.6093781,"Dispensary Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL85377,PASSENGER AUTO,,"[""NO PARKING"",""DOUBLE PARKING""]","[113,109]",2024-04-08 04:56:46+00:00,,2024-04-08 05:08:14.730789+00,FKDEV00658,FKUSR01236,16.0,Shivajinagar,False,BTP051 - Safina Plaza Junction,,,,,,
FKID100237,12.9282403,77.5972008,"East End A Main Road, SRK Garden, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",FKN00GL85382,CAR,,"[""PARKING IN A MAIN ROAD"",""NO PARKING""]","[107,113]",2024-04-08 05:06:46+00:00,,2024-04-08 05:09:01.093008+00,FKDEV01883,FKUSR01755,25.0,Jayanagara,False,"BTP127 - Sagar Hospital, Jayanagar",,,,,,
FKID100239,12.9778728,77.5754608,"Subedar Chatram Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL85384,SCOOTER,,"[""WRONG PARKING""]",[112],2024-04-08 04:49:46+00:00,,2024-04-08 05:09:17.004655+00,FKDEV00599,FKUSR00299,3.0,Upparpet,False,BTP045 - Danvanthri Road Junction,,,,,,
FKID100241,12.9778553,77.5754647,"Subedar Chatram Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL85386,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-04-08 04:49:46+00:00,,2024-04-08 05:09:17.851689+00,FKDEV00599,FKUSR00299,3.0,Upparpet,False,BTP045 - Danvanthri Road Junction,,,,,,
FKID100242,12.9778728,77.5754608,"Subedar Chatram Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL85387,SCOOTER,,"[""WRONG PARKING""]",[112],2024-04-08 05:08:46+00:00,,2024-04-08 05:09:20.375492+00,FKDEV00599,FKUSR00299,3.0,Upparpet,False,BTP045 - Danvanthri Road Junction,,,,,,
FKID100304,12.9778553,77.5754647,"Subedar Chatram Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL85444,SCOOTER,,"[""WRONG PARKING""]",[112],2024-04-08 05:07:46+00:00,,2024-04-08 05:10:05.491674+00,FKDEV00599,FKUSR00299,3.0,Upparpet,False,BTP045 - Danvanthri Road Junction,,,,,,
FKID100319,12.9778553,77.5754647,"Subedar Chatram Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL85386,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-04-08 05:08:46+00:00,,2024-04-08 05:10:07.185765+00,FKDEV00599,FKUSR00299,3.0,Upparpet,False,BTP045 - Danvanthri Road Junction,,,,,,
FKID100323,13.0111092,77.5543563,"80 Feet Ring Road, Orion, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",FKN00GL85459,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-04-08 04:50:46+00:00,,2024-04-08 05:10:19.103404+00,FKDEV00242,FKUSR00241,19.0,Malleshwaram,False,No Junction,,,,,,
FKID100352,12.9778801,77.5754319,"Subedar Chatram Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL85486,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-04-08 04:48:46+00:00,,2024-04-08 05:11:17.321569+00,FKDEV00599,FKUSR00299,3.0,Upparpet,False,BTP045 - Danvanthri Road Junction,,,,,,
FKID100354,12.9778801,77.5754319,"Subedar Chatram Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL85488,SCOOTER,,"[""WRONG PARKING""]",[112],2024-04-08 05:09:46+00:00,,2024-04-08 05:11:18.146264+00,FKDEV00599,FKUSR00299,3.0,Upparpet,False,BTP045 - Danvanthri Road Junction,,,,,,
FKID100355,12.9778801,77.5754319,"Subedar Chatram Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL85489,SCOOTER,,"[""WRONG PARKING""]",[112],2024-04-08 05:10:46+00:00,,2024-04-08 05:11:19.055169+00,FKDEV00599,FKUSR00299,3.0,Upparpet,False,BTP045 - Danvanthri Road Junction,,,,,,
FKID100361,12.9313161,77.5838955,"9th Main Road, Da Ra Bendre Circle, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",FKN00GL85494,SCOOTER,,"[""WRONG PARKING""]",[112],2024-04-08 04:39:46+00:00,,2024-04-08 05:11:20.296079+00,FKDEV01139,FKUSR01087,25.0,Jayanagara,False,BTP219 - Canara Bank Junction,,,,,,
FKID100372,13.0598814,77.5062229,"2nd Main Road, Janapriya Heights Apartment, Mallasandra, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",FKN00GL85503,CAR,,"[""WRONG PARKING""]",[112],2024-04-08 04:59:46+00:00,,2024-04-08 05:11:42.93367+00,FKDEV02351,FKUSR02142,86.0,Chikkabanavara,False,No Junction,,,,,,
FKID100373,12.9313161,77.5838955,"9th Main Road, Da Ra Bendre Circle, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",FKN00GL85504,SCOOTER,,"[""WRONG PARKING""]",[112],2024-04-08 05:10:46+00:00,,2024-04-08 05:11:54.751792+00,FKDEV01139,FKUSR01087,25.0,Jayanagara,False,BTP219 - Canara Bank Junction,,,,,,
FKID100388,13.0111249,77.5545677,"80 Feet Ring Road, Orion, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",FKN00GL85519,PASSENGER AUTO,,"[""NO PARKING""]",[113],2024-04-08 04:30:46+00:00,,2024-04-08 05:12:20.120838+00,FKDEV00242,FKUSR00241,19.0,Malleshwaram,False,No Junction,,,,,,
FKID100389,13.0129,77.5546818,"Chord Road, World Trade Centre, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",FKN00GL85520,MAXI-CAB,,"[""NO PARKING""]",[113],2024-04-08 04:53:46+00:00,,2024-04-08 05:12:45.273988+00,FKDEV00060,FKUSR00060,19.0,Malleshwaram,False,No Junction,,,,,,
FKID100390,12.9779028,77.5753764,"Subedar Chatram Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL85521,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-04-08 04:48:46+00:00,,2024-04-08 05:12:04.655919+00,FKDEV00599,FKUSR00299,3.0,Upparpet,False,BTP045 - Danvanthri Road Junction,,,,,,
FKID100391,12.9313161,77.5838955,"9th Main Road, Da Ra Bendre Circle, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",FKN00GL85522,SCOOTER,,"[""WRONG PARKING""]",[112],2024-04-08 05:11:46+00:00,,2024-04-08 05:12:21.864572+00,FKDEV01139,FKUSR01087,25.0,Jayanagara,False,BTP219 - Canara Bank Junction,,,,,,
FKID100392,12.9779028,77.5753764,"Subedar Chatram Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL85523,SCOOTER,,"[""WRONG PARKING""]",[112],2024-04-08 04:48:46+00:00,,2024-04-08 05:12:48.350983+00,FKDEV00599,FKUSR00299,3.0,Upparpet,False,BTP045 - Danvanthri Road Junction,,,,,,
FKID100393,12.9779028,77.5753764,"Subedar Chatram Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL49583,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-04-08 05:10:46+00:00,,2024-04-08 05:12:06.126809+00,FKDEV00599,FKUSR00299,3.0,Upparpet,False,BTP045 - Danvanthri Road Junction,,,,,,
FKID100394,12.9779028,77.5753764,"Subedar Chatram Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL85524,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-04-08 05:11:46+00:00,,2024-04-08 05:12:50.073407+00,FKDEV00599,FKUSR00299,3.0,Upparpet,False,BTP045 - Danvanthri Road Junction,,,,,,
FKID100401,12.9313161,77.5838955,"9th Main Road, Da Ra Bendre Circle, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",FKN00GL85530,SCOOTER,,"[""WRONG PARKING""]",[112],2024-04-08 05:11:46+00:00,,2024-04-08 05:12:50.624944+00,FKDEV01139,FKUSR01087,25.0,Jayanagara,False,BTP219 - Canara Bank Junction,,,,,,
FKID100405,13.011525,77.5544417,"80 Feet Ring Road, Orion, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",FKN00GL85532,PASSENGER AUTO,,"[""NO PARKING""]",[113],2024-04-08 04:30:46+00:00,,2024-04-08 05:12:59.605925+00,FKDEV00242,FKUSR00241,19.0,Malleshwaram,False,No Junction,,,,,,
FKID100411,12.9313161,77.5838955,"9th Main Road, Da Ra Bendre Circle, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",FKN00GL85538,SCOOTER,,"[""WRONG PARKING""]",[112],2024-04-08 05:12:46+00:00,,2024-04-08 05:13:07.865607+00,FKDEV01139,FKUSR01087,25.0,Jayanagara,False,BTP219 - Canara Bank Junction,,,,,,
FKID100429,12.9772512,77.5756615,"Subedar Chatram Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL85554,SCOOTER,,"[""WRONG PARKING""]",[112],2024-04-08 04:46:46+00:00,,2024-04-08 05:13:13.049955+00,FKDEV00599,FKUSR00299,3.0,Upparpet,False,BTP040 - Elite Junction,,,,,,
FKID100433,12.9550488,77.585503,"Lalbagh Main Road, Dr Sri Shantaveera Swami Circle, Mavalli, Bengaluru, Karnataka. Pin-560004 (India)",FKN00GL61503,CAR,,"[""NO PARKING""]",[113],2024-04-08 04:47:46+00:00,,2024-04-08 05:13:13.369434+00,FKDEV00563,FKUSR00551,28.0,City Market,False,BTP192 - Urvashi Theater,,,,,,
FKID100448,12.9558267,77.7208783,"HAL Airport Road, Thubarahalli, Bengaluru, Karnataka. Pin-560066 (India)",FKN00GL85567,CAR,,"[""WRONG PARKING""]",[112],2024-04-08 05:05:46+00:00,,2024-04-08 05:13:28.557999+00,FKDEV02183,FKUSR01603,39.0,Whitefield,False,No Junction,,,,,,
FKID100454,12.9554912,77.7209096,,FKN00GL85572,CAR,,"[""WRONG PARKING""]",[112],2024-04-08 05:08:46+00:00,,2024-04-08 05:13:32.076948+00,FKDEV02183,FKUSR01603,39.0,Whitefield,False,No Junction,,,,,,
FKID100557,13.0111316,77.5546369,"80 Feet Ring Road, Orion, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",FKN00GL85658,SCOOTER,,"[""WRONG PARKING""]",[112],2024-04-08 05:07:46+00:00,,2024-04-08 05:14:39.21807+00,FKDEV00242,FKUSR00241,19.0,Malleshwaram,False,No Junction,,,,,,
FKID100560,12.8883106,77.5624705,"Konanakunte Main Road, Gopalan Jewels, Siddanna Layout, Bikaspura, Bengaluru, Karnataka. Pin-560062 (India)",FKN00GL85661,SCOOTER,,"[""NO PARKING""]",[113],2024-04-08 04:26:46+00:00,,2024-04-08 05:14:55.990807+00,FKDEV00723,FKUSR00696,83.0,Thalagattapura,False,No Junction,,,,,,
FKID100561,12.8883106,77.5624705,"Konanakunte Main Road, Gopalan Jewels, Siddanna Layout, Bikaspura, Bengaluru, Karnataka. Pin-560062 (India)",FKN00GL85662,PASSENGER AUTO,,"[""NO PARKING""]",[113],2024-04-08 04:26:46+00:00,,2024-04-08 05:14:57.438944+00,FKDEV00723,FKUSR00696,83.0,Thalagattapura,False,No Junction,,,,,,
FKID100562,12.88805,77.5623442,"Tippasandra Road, Gopalan Jewels, Siddanna Layout, Bikaspura, Bengaluru, Karnataka. Pin-560062 (India)",FKN00GL85663,SCOOTER,,"[""NO PARKING""]",[113],2024-04-08 04:26:46+00:00,,2024-04-08 05:15:52.963154+00,FKDEV00723,FKUSR00696,83.0,Thalagattapura,False,No Junction,,,,,,
FKID100563,12.8883106,77.5624705,"Tippasandra Road, Gopalan Jewels, Siddanna Layout, Bikaspura, Bengaluru, Karnataka. Pin-560062 (India)",FKN00GL85664,SCOOTER,,"[""NO PARKING""]",[113],2024-04-08 04:26:46+00:00,,2024-04-08 05:15:54.324589+00,FKDEV00723,FKUSR00696,83.0,Thalagattapura,False,No Junction,,,,,,
FKID100564,13.0353245,77.5890218,"Bellary Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",FKN00GL85665,CAR,,"[""NO PARKING""]",[113],2024-04-08 04:02:46+00:00,,2024-04-08 05:16:18.928604+00,FKDEV00112,FKUSR00113,18.0,Hebbala,False,No Junction,,,,,,
FKID100565,12.88805,77.5623442,"Tippasandra Road, Gopalan Jewels, Siddanna Layout, Bikaspura, Bengaluru, Karnataka. Pin-560062 (India)",FKN00GL85666,SCOOTER,,"[""NO PARKING""]",[113],2024-04-08 04:26:46+00:00,,2024-04-08 05:16:16.232171+00,FKDEV00723,FKUSR00696,83.0,Thalagattapura,False,No Junction,,,,,,
FKID100566,12.88805,77.5623442,"Tippasandra Road, Gopalan Jewels, Siddanna Layout, Bikaspura, Bengaluru, Karnataka. Pin-560062 (India)",FKN00GL85667,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-04-08 04:25:46+00:00,,2024-04-08 05:16:39.856156+00,FKDEV00723,FKUSR00696,83.0,Thalagattapura,False,No Junction,,,,,,
FKID100567,13.0360948,77.5893656,"Bellary Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",FKN00GL85668,CAR,,"[""NO PARKING""]",[113],2024-04-08 05:15:46+00:00,,2024-04-08 05:16:42.045979+00,FKDEV00112,FKUSR00113,18.0,Hebbala,False,No Junction,,,,,,
FKID100568,12.9810744,77.6102004,"Kamaraj Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL85669,PASSENGER AUTO,,"[""WRONG PARKING"",""DOUBLE PARKING""]","[112,109]",2024-04-08 05:08:46+00:00,,2024-04-08 05:18:07.577002+00,FKDEV00658,FKUSR01236,16.0,Shivajinagar,False,BTP051 - Safina Plaza Junction,,,,,,
FKID100569,13.0600433,77.5068117,"2nd Main Road, Janapriya Heights Apartment, Mallasandra, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",FKN00GL85670,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2024-04-08 05:04:46+00:00,,2024-04-08 05:18:49.581479+00,FKDEV02351,FKUSR02142,86.0,Chikkabanavara,False,No Junction,,,,,,
FKID100570,12.9810744,77.6102004,"Kamaraj Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL4721,PASSENGER AUTO,,"[""NO PARKING""]",[113],2024-04-08 05:08:46+00:00,,2024-04-08 05:18:10.077132+00,FKDEV00658,FKUSR01236,16.0,Shivajinagar,False,BTP051 - Safina Plaza Junction,,,,,,
FKID100572,12.9810758,77.6102205,"Kamaraj Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL85672,PASSENGER AUTO,,"[""NO PARKING"",""DOUBLE PARKING""]","[113,109]",2024-04-08 05:08:46+00:00,,2024-04-08 05:18:10.672212+00,FKDEV00658,FKUSR01236,16.0,Shivajinagar,False,BTP051 - Safina Plaza Junction,,,,,,
FKID100573,12.9810455,77.6101903,"Dickenson Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL85673,PASSENGER AUTO,,"[""NO PARKING"",""DOUBLE PARKING""]","[113,109]",2024-04-08 05:09:46+00:00,,2024-04-08 05:18:11.307777+00,FKDEV00658,FKUSR01236,16.0,Shivajinagar,False,BTP051 - Safina Plaza Junction,,,,,,
FKID100574,12.9810455,77.6101903,"Dickenson Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL85674,CAR,,"[""WRONG PARKING""]",[112],2024-04-08 05:10:46+00:00,,2024-04-08 05:18:11.997178+00,FKDEV00658,FKUSR01236,16.0,Shivajinagar,False,BTP051 - Safina Plaza Junction,,,,,,
FKID100575,12.9810267,77.6102389,"Dickenson Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL24527,PASSENGER AUTO,,"[""NO PARKING"",""DOUBLE PARKING""]","[113,109]",2024-04-08 05:10:46+00:00,,2024-04-08 05:18:13.564013+00,FKDEV00658,FKUSR01236,16.0,Shivajinagar,False,BTP051 - Safina Plaza Junction,,,,,,
FKID100576,13.0065393,77.5841507,"Sri Ramana Maharshi Road, Palace Ground, Jayamahal, Bengaluru, Karnataka. Pin-560080 (India)",FKN00GL85675,SCOOTER,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2024-04-07 21:11:46+00:00,,2024-04-08 05:20:40.680996+00,FKDEV01048,FKUSR01002,10.0,Sadashivanagar,False,No Junction,,,,,,
FKID100577,12.9809568,77.6104803,"Dickenson Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL85676,PASSENGER AUTO,,"[""NO PARKING"",""DOUBLE PARKING""]","[113,109]",2024-04-08 05:11:46+00:00,,2024-04-08 05:18:14.828314+00,FKDEV00658,FKUSR01236,16.0,Shivajinagar,False,BTP051 - Safina Plaza Junction,,,,,,
FKID100578,13.0065393,77.5841507,"Sri Ramana Maharshi Road, Palace Ground, Jayamahal, Bengaluru, Karnataka. Pin-560080 (India)",FKN00GL85677,SCOOTER,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2024-04-07 21:11:46+00:00,,2024-04-08 05:21:57.200165+00,FKDEV01048,FKUSR01002,10.0,Sadashivanagar,False,No Junction,,,,,,
FKID100581,13.0717105,77.5929318,"Bellary Road, Vista Pixel, Jakkuru Layout, Jakkuru, Bengaluru, Karnataka. Pin-560064 (India)",FKN00GL85680,CAR,,"[""NO PARKING""]",[113],2024-04-08 04:41:46+00:00,,2024-04-08 05:22:32.835484+00,FKDEV01825,FKUSR01703,,Kodigehalli,False,No Junction,,,,,,
FKID100582,13.0110879,77.5545623,"80 Feet Ring Road, Orion, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",FKN00GL85681,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-04-08 05:21:46+00:00,,2024-04-08 05:22:37.269783+00,FKDEV00242,FKUSR00241,19.0,Malleshwaram,False,No Junction,,,,,,
FKID100586,13.004262,77.584006,"Sri Ramana Maharshi Road, Mahalakshmi Mandir Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",FKN00GL65557,CAR,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2024-04-07 21:23:46+00:00,,2024-04-08 05:22:48.218477+00,FKDEV01048,FKUSR01002,10.0,Sadashivanagar,False,No Junction,,,,,,
FKID100594,13.0042962,77.5840394,"Sri Ramana Maharshi Road, Mahalakshmi Mandir Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",FKN00GL85692,PASSENGER AUTO,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2024-04-07 21:30:46+00:00,,2024-04-08 05:23:43.97342+00,FKDEV01048,FKUSR01002,10.0,Sadashivanagar,False,No Junction,,,,,,
FKID100597,13.0716847,77.5932178,"Bellary Road, Vista Pixel, Jakkuru Layout, Jakkuru, Bengaluru, Karnataka. Pin-560064 (India)",FKN00GL85695,SCOOTER,,"[""WRONG PARKING""]",[112],2024-04-08 05:20:46+00:00,,2024-04-08 05:23:03.579949+00,FKDEV01399,FKUSR01333,18.0,Hebbala,False,No Junction,,,,,,
FKID100599,12.9796468,77.6071659,"Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL85697,CAR,,"[""NO PARKING""]",[113],2024-04-08 04:53:46+00:00,,2024-04-08 05:24:35.720043+00,FKDEV00141,FKUSR00141,16.0,Shivajinagar,False,BTP051 - Safina Plaza Junction,,,,,,
FKID100601,12.9830624,77.6107471,"Veera Pillai Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL85699,CAR,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2024-04-08 04:00:46+00:00,,2024-04-08 05:24:09.948377+00,FKDEV00122,FKUSR00306,16.0,Shivajinagar,False,No Junction,,,,,,
FKID100602,12.9830315,77.6107658,"Veera Pillai Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL85700,CAR,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2024-04-08 03:58:46+00:00,,2024-04-08 05:24:25.866701+00,FKDEV00122,FKUSR00306,16.0,Shivajinagar,False,No Junction,,,,,,
FKID100603,12.9653018,77.5377034,"Sri Sankasta Hara Ganapati Temple Road, RPC Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",FKN00GL85701,CAR,,"[""NO PARKING""]",[113],2024-04-08 04:51:46+00:00,,2024-04-08 05:24:27.492906+00,FKDEV00779,FKUSR00748,30.0,Vijayanagara,False,"BTP016 - 5th Main Road, RPC Layout",,,,,,
FKID100605,12.965444,77.5372902,"Sri Sankasta Hara Ganapati Temple Road, RPC Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",FKN00GL85702,CAR,,"[""NO PARKING""]",[113],2024-04-08 04:51:46+00:00,,2024-04-08 05:24:28.311522+00,FKDEV00779,FKUSR00748,30.0,Vijayanagara,False,"BTP016 - 5th Main Road, RPC Layout",,,,,,
FKID100610,12.9810631,77.6102459,"Dickenson Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL85707,CAR,,"[""NO PARKING""]",[113],2024-04-08 05:16:46+00:00,,2024-04-08 05:25:27.962488+00,FKDEV00394,FKUSR00390,16.0,Shivajinagar,False,BTP051 - Safina Plaza Junction,,,,,,
FKID100612,12.9810631,77.6102459,"Dickenson Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL85709,PASSENGER AUTO,,"[""NO PARKING""]",[113],2024-04-08 05:16:46+00:00,,2024-04-08 05:25:28.778561+00,FKDEV00394,FKUSR00390,16.0,Shivajinagar,False,BTP051 - Safina Plaza Junction,,,,,,
FKID100613,12.938077,77.7467987,"Varthur Main Road, Dr BR Ambedkar Circle, Varthur Marattahalli, Bengaluru, Karnataka. Pin-560087 (India)",FKN00GL85710,CAR,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2024-04-08 04:07:46+00:00,,2024-04-08 05:27:17.295904+00,FKDEV00230,FKUSR00176,39.0,Whitefield,False,No Junction,,,,,,
FKID100614,12.9735136,77.5496222,"1st Cross Road, Vidyaranya Nagar, Cholurpalya, Bengaluru, Karnataka. Pin-560023 (India)",FKN00GL85711,SCOOTER,,"[""WRONG PARKING""]",[112],2024-04-08 05:02:46+00:00,,2024-04-08 05:18:37.667714+00,FKDEV00232,FKUSR00231,29.0,Magadi Road,False,"BTP070 - Cholurpalya Junction, Magadi Road",,,,,,
